confirm_id,trade_id,symbol,side,quantity,price,venue,status,fees,timestamp_ns
CFM_002636,INT_002636,V,Buy,2135,496.14,NYSE,confirmed,1.45,1700000002636000000
CFM_002637,INT_002637,MSFT,Sell,4956,389.33,NASDAQ,confirmed,4.12,1700000002637000000
CFM_002638,INT_002638,MSFT,Buy,1313,179.21,NASDAQ,confirmed,3.96,1700000002638000000
CFM_002639,INT_002639,JNJ,Buy,9259,294.25,NYSE,confirmed,13.98,1700000002639000000
CFM_002640,INT_002640,GOOG,Sell,57,176.83,NASDAQ,confirmed,9.27,1700000002640000000
CFM_002641,INT_002641,UNH,Buy,7420,454.94,NASDAQ,confirmed,1.39,1700000002641000000
CFM_002642,INT_002642,MA,Sell,6023,399.44,NYSE,confirmed,4.3,1700000002642000000
CFM_002643,INT_002643,BAC,Sell,9847,380.93,NYSE,confirmed,1.79,1700000002643000000
CFM_002644,INT_002644,BAC,Buy,283,354.16,NASDAQ,confirmed,12.3,1700000002644000000
CFM_002645,INT_002645,XOM,Buy,8944,332.23,NASDAQ,confirmed,5.15,1700000002645000000
CFM_002646,INT_002646,HD,Buy,7632,296.24,NYSE,confirmed,5.2,1700000002646000000
CFM_002647,INT_002647,GOOG,Sell,5102,103.74,NYSE,confirmed,9.29,1700000002647000000
CFM_002648,INT_002648,HD,Buy,7513,216.35,NASDAQ,confirmed,11.51,1700000002648000000
CFM_002649,INT_002649,AAPL,Sell,9500,497.89,NYSE,confirmed,14.81,1700000002649000000
CFM_002650,INT_002650,UNH,Buy,6952,314.13,NYSE,confirmed,3.56,1700000002650000000
CFM_002651,INT_002651,MA,Buy,2825,417.72,NASDAQ,confirmed,11.93,1700000002651000000
CFM_002652,INT_002652,CVX,Buy,6233,431.52,NASDAQ,confirmed,14.68,1700000002652000000
CFM_002653,INT_002653,MA,Sell,8826,486.23,NASDAQ,confirmed,7.21,1700000002653000000
CFM_002654,INT_002654,GOOG,Sell,9562,328.72,NYSE,confirmed,13.35,1700000002654000000
CFM_002655,INT_002655,JNJ,Buy,6147,224.9,NASDAQ,confirmed,9.17,1700000002655000000
CFM_002656,INT_002656,JNJ,Buy,8590,340.25,NASDAQ,confirmed,6.66,1700000002656000000
CFM_002657,INT_002657,AAPL,Buy,2790,370.24,NASDAQ,confirmed,12.31,1700000002657000000
CFM_002658,INT_002658,TSLA,Buy,4250,214.45,NASDAQ,confirmed,8.96,1700000002658000000
CFM_002659,INT_002659,V,Sell,3376,366.76,NASDAQ,confirmed,13.27,1700000002659000000
CFM_002660,INT_002660,CVX,Sell,6942,140.2,NASDAQ,confirmed,5.7,1700000002660000000
CFM_002661,INT_002661,XOM,Sell,9713,361.72,NYSE,confirmed,11.12,1700000002661000000
CFM_002662,INT_002662,PG,Sell,54,100.85,NYSE,confirmed,9.63,1700000002662000000
CFM_002663,INT_002663,MSFT,Buy,3786,155.14,NASDAQ,confirmed,9.35,1700000002663000000
CFM_002664,INT_002664,META,Buy,3320,92.19,NYSE,confirmed,2.91,1700000002664000000
CFM_002665,INT_002665,MSFT,Sell,214,351.12,NYSE,confirmed,2.6,1700000002665000000
CFM_002666,INT_002666,XOM,Sell,9868,237.32,NYSE,confirmed,11.31,1700000002666000000
CFM_002667,INT_002667,PG,Buy,8409,376.09,NYSE,confirmed,10.29,1700000002667000000
CFM_002668,INT_002668,META,Buy,837,423.74,NYSE,confirmed,3.13,1700000002668000000
CFM_002669,INT_002669,GOOG,Sell,4629,283.58,NYSE,confirmed,12.99,1700000002669000000
CFM_002670,INT_002670,AMZN,Sell,8446,399.34,NYSE,confirmed,6.52,1700000002670000000
CFM_002671,INT_002671,GS,Sell,7805,100.13,NYSE,confirmed,12.12,1700000002671000000
CFM_002672,INT_002672,TSLA,Sell,9696,57.68,NYSE,confirmed,7.91,1700000002672000000
CFM_002673,INT_002673,META,Buy,4515,394.19,NASDAQ,confirmed,1.13,1700000002673000000
CFM_002674,INT_002674,AMZN,Buy,1577,157.35,NASDAQ,confirmed,10.3,1700000002674000000
CFM_002675,INT_002675,NVDA,Sell,582,150.87,NYSE,confirmed,12.67,1700000002675000000
CFM_002676,INT_002676,PG,Buy,5451,368.24,NYSE,confirmed,7.72,1700000002676000000
CFM_002677,INT_002677,JPM,Buy,5702,284.25,NYSE,confirmed,6.42,1700000002677000000
CFM_002678,INT_002678,META,Buy,778,86.76,NASDAQ,confirmed,12.92,1700000002678000000
CFM_002679,INT_002679,KO,Sell,6865,298.87,NASDAQ,confirmed,6.36,1700000002679000000
CFM_002680,INT_002680,MSFT,Buy,6323,478.88,NYSE,confirmed,9.69,1700000002680000000
CFM_002681,INT_002681,JNJ,Buy,723,281.37,NYSE,confirmed,12.44,1700000002681000000
CFM_002682,INT_002682,GS,Buy,7498,427.9,NASDAQ,confirmed,6.77,1700000002682000000
CFM_002683,INT_002683,V,Buy,6381,118.56,NYSE,confirmed,2.19,1700000002683000000
CFM_002684,INT_002684,JPM,Sell,728,334.84,NYSE,confirmed,2.02,1700000002684000000
CFM_002685,INT_002685,GS,Sell,9934,219.64,NASDAQ,confirmed,0.89,1700000002685000000
CFM_002686,INT_002686,TSLA,Buy,8638,178.39,NASDAQ,confirmed,5.66,1700000002686000000
CFM_002687,INT_002687,HD,Sell,9738,247.63,NASDAQ,confirmed,4.77,1700000002687000000
CFM_002688,INT_002688,TSLA,Buy,4742,270.27,NASDAQ,confirmed,14.88,1700000002688000000
CFM_002689,INT_002689,AMZN,Sell,5920,235.37,NASDAQ,confirmed,9.01,1700000002689000000
CFM_002690,INT_002690,GS,Sell,5344,95.4,NASDAQ,confirmed,4.87,1700000002690000000
CFM_002691,INT_002691,BAC,Sell,5959,268.25,NYSE,confirmed,12.07,1700000002691000000
CFM_002692,INT_002692,V,Buy,5204,110.58,NASDAQ,confirmed,4.82,1700000002692000000
CFM_002693,INT_002693,V,Buy,9189,324.67,NYSE,confirmed,4.13,1700000002693000000
CFM_002694,INT_002694,MSFT,Sell,9153,182.19,NYSE,confirmed,3.95,1700000002694000000
CFM_002695,INT_002695,KO,Buy,3676,399.59,NASDAQ,confirmed,5.43,1700000002695000000
CFM_002696,INT_002696,XOM,Buy,3526,269.45,NASDAQ,confirmed,13.48,1700000002696000000
CFM_002697,INT_002697,TSLA,Sell,2008,499.39,NASDAQ,confirmed,12.62,1700000002697000000
CFM_002698,INT_002698,META,Sell,1903,123.88,NASDAQ,confirmed,14.58,1700000002698000000
CFM_002699,INT_002699,AAPL,Buy,8645,354.83,NASDAQ,confirmed,11.48,1700000002699000000
CFM_002700,INT_002700,META,Sell,7789,111.85,NYSE,confirmed,14.63,1700000002700000000
CFM_002701,INT_002701,WMT,Buy,723,250.05,NYSE,confirmed,9.19,1700000002701000000
CFM_002702,INT_002702,MA,Buy,7833,72.18,NYSE,confirmed,12.91,1700000002702000000
CFM_002703,INT_002703,JPM,Buy,3855,318.09,NASDAQ,confirmed,14.1,1700000002703000000
CFM_002704,INT_002704,NVDA,Buy,6118,121.68,NYSE,confirmed,8.2,1700000002704000000
CFM_002705,INT_002705,XOM,Buy,7547,214.57,NYSE,confirmed,14.56,1700000002705000000
CFM_002706,INT_002706,JPM,Buy,1445,287.35,NASDAQ,confirmed,12.1,1700000002706000000
CFM_002707,INT_002707,MA,Buy,1008,300.55,NASDAQ,confirmed,11.6,1700000002707000000
CFM_002708,INT_002708,HD,Buy,8656,105.11,NYSE,confirmed,12.09,1700000002708000000
CFM_002709,INT_002709,KO,Sell,2981,302.61,NASDAQ,confirmed,12.36,1700000002709000000
CFM_002710,INT_002710,CVX,Buy,4684,110.71,NYSE,confirmed,6.47,1700000002710000000
CFM_002711,INT_002711,NVDA,Buy,9647,385.34,NASDAQ,confirmed,5.42,1700000002711000000
CFM_002712,INT_002712,BAC,Buy,3083,177.71,NASDAQ,confirmed,10.83,1700000002712000000
CFM_002713,INT_002713,KO,Sell,2100,331.45,NASDAQ,confirmed,1.23,1700000002713000000
CFM_002714,INT_002714,HD,Buy,3045,180.97,NASDAQ,confirmed,11.74,1700000002714000000
CFM_002715,INT_002715,GOOG,Buy,1337,356.31,NASDAQ,confirmed,3.76,1700000002715000000
CFM_002716,INT_002716,UNH,Buy,3639,110.2,NYSE,confirmed,0.56,1700000002716000000
CFM_002717,INT_002717,XOM,Sell,2806,187.6,NASDAQ,confirmed,7.79,1700000002717000000
CFM_002718,INT_002718,HD,Buy,7971,103.47,NYSE,confirmed,1.71,1700000002718000000
CFM_002719,INT_002719,META,Sell,8132,328.74,NASDAQ,confirmed,14.05,1700000002719000000
CFM_002720,INT_002720,MSFT,Buy,2410,186.48,NYSE,confirmed,8.75,1700000002720000000
CFM_002721,INT_002721,XOM,Buy,7722,394.36,NASDAQ,confirmed,4.72,1700000002721000000
CFM_002722,INT_002722,KO,Sell,2901,499.81,NASDAQ,confirmed,6.07,1700000002722000000
CFM_002723,INT_002723,HD,Buy,5837,114.51,NYSE,confirmed,1.74,1700000002723000000
CFM_002724,INT_002724,HD,Sell,8087,278.03,NASDAQ,confirmed,2.05,1700000002724000000
CFM_002725,INT_002725,UNH,Sell,933,469.05,NYSE,confirmed,1.26,1700000002725000000
CFM_002726,INT_002726,GS,Sell,351,388.14,NASDAQ,confirmed,6.84,1700000002726000000
CFM_002727,INT_002727,GOOG,Buy,2081,150.02,NASDAQ,confirmed,2.5,1700000002727000000
CFM_002728,INT_002728,PG,Sell,1519,61.03,NYSE,confirmed,0.78,1700000002728000000
CFM_002729,INT_002729,UNH,Sell,8815,206.97,NASDAQ,confirmed,3.97,1700000002729000000
CFM_002730,INT_002730,PG,Buy,8999,171.56,NASDAQ,confirmed,14.59,1700000002730000000
CFM_002731,INT_002731,MSFT,Sell,6008,276.31,NASDAQ,confirmed,3.79,1700000002731000000
CFM_002732,INT_002732,GOOG,Buy,1765,128.32,NYSE,confirmed,8.27,1700000002732000000
CFM_002733,INT_002733,NVDA,Sell,3183,492.05,NASDAQ,confirmed,14.6,1700000002733000000
CFM_002734,INT_002734,V,Buy,1539,112.71,NYSE,confirmed,11.29,1700000002734000000
CFM_002735,INT_002735,NVDA,Buy,873,119.4,NYSE,confirmed,3.87,1700000002735000000
CFM_002736,INT_002736,AAPL,Sell,617,222.62,NASDAQ,confirmed,10.26,1700000002736000000
CFM_002737,INT_002737,CVX,Buy,5751,122.03,NYSE,confirmed,8.85,1700000002737000000
CFM_002738,INT_002738,V,Sell,6454,201.5,NASDAQ,confirmed,7.67,1700000002738000000
CFM_002739,INT_002739,JPM,Buy,7096,320.86,NASDAQ,confirmed,5.87,1700000002739000000
CFM_002740,INT_002740,KO,Buy,3390,223.19,NYSE,confirmed,5.65,1700000002740000000
CFM_002741,INT_002741,BAC,Buy,3352,248.44,NASDAQ,confirmed,6.84,1700000002741000000
CFM_002742,INT_002742,WMT,Sell,2069,125.31,NASDAQ,confirmed,6.15,1700000002742000000
CFM_002743,INT_002743,PG,Sell,7222,314.62,NASDAQ,confirmed,12.17,1700000002743000000
CFM_002744,INT_002744,V,Buy,2349,182.41,NYSE,confirmed,10.54,1700000002744000000
CFM_002745,INT_002745,MA,Sell,4281,486.54,NYSE,confirmed,5.81,1700000002745000000
CFM_002746,INT_002746,KO,Sell,8732,73.67,NASDAQ,confirmed,3.83,1700000002746000000
CFM_002747,INT_002747,MSFT,Sell,665,362.57,NYSE,confirmed,4.71,1700000002747000000
CFM_002748,INT_002748,XOM,Sell,3649,81.09,NASDAQ,confirmed,1.17,1700000002748000000
CFM_002749,INT_002749,MA,Sell,5633,155.55,NASDAQ,confirmed,3.18,1700000002749000000
CFM_002750,INT_002750,MSFT,Buy,5219,175.98,NYSE,confirmed,4.2,1700000002750000000
CFM_002751,INT_002751,MSFT,Sell,385,354.47,NASDAQ,confirmed,3.6,1700000002751000000
CFM_002752,INT_002752,WMT,Buy,8606,237.15,NYSE,confirmed,8.2,1700000002752000000
CFM_002753,INT_002753,XOM,Buy,5554,287.29,NASDAQ,confirmed,13.44,1700000002753000000
CFM_002754,INT_002754,XOM,Buy,7008,167.39,NASDAQ,confirmed,9.69,1700000002754000000
CFM_002755,INT_002755,WMT,Sell,7365,308.51,NASDAQ,confirmed,4.27,1700000002755000000
CFM_002756,INT_002756,MA,Sell,2664,334.42,NYSE,confirmed,11.1,1700000002756000000
CFM_002757,INT_002757,BAC,Buy,6311,288.59,NASDAQ,confirmed,5.24,1700000002757000000
CFM_002758,INT_002758,XOM,Sell,9597,490.8,NASDAQ,confirmed,1.4,1700000002758000000
CFM_002759,INT_002759,WMT,Sell,7894,466.88,NASDAQ,confirmed,3.87,1700000002759000000
CFM_002760,INT_002760,XOM,Buy,5474,288.47,NASDAQ,confirmed,14.47,1700000002760000000
CFM_002761,INT_002761,XOM,Sell,6123,98.74,NYSE,confirmed,10.35,1700000002761000000
CFM_002762,INT_002762,META,Sell,6772,267.05,NYSE,confirmed,7.23,1700000002762000000
CFM_002763,INT_002763,META,Buy,7204,454.89,NYSE,confirmed,13.22,1700000002763000000
CFM_002764,INT_002764,TSLA,Sell,6328,135.74,NYSE,confirmed,12.12,1700000002764000000
CFM_002765,INT_002765,CVX,Sell,5758,253.58,NASDAQ,confirmed,3.46,1700000002765000000
CFM_002766,INT_002766,META,Buy,9229,373.25,NASDAQ,confirmed,1.61,1700000002766000000
CFM_002767,INT_002767,AAPL,Buy,4736,190.29,NASDAQ,confirmed,4.47,1700000002767000000
CFM_002768,INT_002768,AMZN,Sell,2593,369.52,NASDAQ,confirmed,1.53,1700000002768000000
CFM_002769,INT_002769,GOOG,Buy,7012,271.88,NYSE,confirmed,6.12,1700000002769000000
CFM_002770,INT_002770,JPM,Buy,8600,451.61,NASDAQ,confirmed,1.08,1700000002770000000
CFM_002771,INT_002771,MSFT,Sell,1281,424.61,NYSE,confirmed,11.38,1700000002771000000
CFM_002772,INT_002772,PG,Buy,7545,95.6,NASDAQ,confirmed,6.48,1700000002772000000
CFM_002773,INT_002773,WMT,Buy,9052,259.37,NYSE,confirmed,7.4,1700000002773000000
CFM_002774,INT_002774,AMZN,Sell,9367,407.59,NASDAQ,confirmed,5.5,1700000002774000000
CFM_002775,INT_002775,META,Sell,5081,236.2,NYSE,confirmed,1.72,1700000002775000000
CFM_002776,INT_002776,AAPL,Sell,9992,460.45,NASDAQ,confirmed,7.32,1700000002776000000
CFM_002777,INT_002777,GOOG,Buy,9748,360.07,NYSE,confirmed,1.41,1700000002777000000
CFM_002778,INT_002778,NVDA,Buy,6078,333.37,NASDAQ,confirmed,6.03,1700000002778000000
CFM_002779,INT_002779,MSFT,Buy,6201,92.19,NASDAQ,confirmed,11.9,1700000002779000000
CFM_002780,INT_002780,WMT,Buy,116,274.83,NYSE,confirmed,1.95,1700000002780000000
CFM_002781,INT_002781,TSLA,Buy,2179,376.21,NYSE,confirmed,10.68,1700000002781000000
CFM_002782,INT_002782,CVX,Buy,695,193.38,NYSE,confirmed,2.27,1700000002782000000
CFM_002783,INT_002783,MSFT,Buy,6216,304.83,NASDAQ,confirmed,11.03,1700000002783000000
CFM_002784,INT_002784,AMZN,Buy,6269,462.15,NASDAQ,confirmed,9.43,1700000002784000000
CFM_002785,INT_002785,PG,Buy,659,427.46,NYSE,confirmed,4.58,1700000002785000000
CFM_002786,INT_002786,BAC,Buy,1346,406.17,NASDAQ,confirmed,3.83,1700000002786000000
CFM_002787,INT_002787,META,Buy,2497,213.26,NASDAQ,confirmed,4.23,1700000002787000000
CFM_002788,INT_002788,TSLA,Sell,8314,334.01,NYSE,confirmed,6.77,1700000002788000000
CFM_002789,INT_002789,TSLA,Buy,1040,454.21,NASDAQ,confirmed,0.79,1700000002789000000
CFM_002790,INT_002790,TSLA,Sell,4158,434.21,NASDAQ,confirmed,5.08,1700000002790000000
CFM_002791,INT_002791,GOOG,Buy,4522,465.6,NYSE,confirmed,13.57,1700000002791000000
CFM_002792,INT_002792,MSFT,Buy,5344,425.22,NASDAQ,confirmed,9.73,1700000002792000000
CFM_002793,INT_002793,GOOG,Sell,7654,476.39,NASDAQ,confirmed,0.53,1700000002793000000
CFM_002794,INT_002794,META,Sell,2330,485.78,NYSE,confirmed,6.57,1700000002794000000
CFM_002795,INT_002795,JPM,Sell,2949,152.22,NASDAQ,confirmed,9.63,1700000002795000000
CFM_002796,INT_002796,BAC,Sell,8164,474.36,NYSE,confirmed,2.73,1700000002796000000
CFM_002797,INT_002797,TSLA,Buy,6573,90.54,NYSE,confirmed,9.43,1700000002797000000
CFM_002798,INT_002798,TSLA,Buy,3861,97.64,NASDAQ,confirmed,7.02,1700000002798000000
CFM_002799,INT_002799,WMT,Sell,5043,283.13,NYSE,confirmed,3.08,1700000002799000000
CFM_002800,INT_002800,PG,Buy,8185,460.41,NYSE,confirmed,1.14,1700000002800000000
CFM_002801,INT_002801,BAC,Sell,3784,64.08,NASDAQ,confirmed,6.55,1700000002801000000
CFM_002802,INT_002802,WMT,Sell,2871,305.45,NYSE,confirmed,9.68,1700000002802000000
CFM_002803,INT_002803,KO,Sell,5119,429.95,NYSE,confirmed,13.65,1700000002803000000
CFM_002804,INT_002804,GOOG,Sell,8083,105.35,NASDAQ,confirmed,4.82,1700000002804000000
CFM_002805,INT_002805,KO,Sell,4221,494.34,NASDAQ,confirmed,9.75,1700000002805000000
CFM_002806,INT_002806,GS,Sell,6678,204.88,NASDAQ,confirmed,10.9,1700000002806000000
CFM_002807,INT_002807,AMZN,Buy,7386,100.07,NYSE,confirmed,4.19,1700000002807000000
CFM_002808,INT_002808,WMT,Buy,2869,284.51,NASDAQ,confirmed,11.66,1700000002808000000
CFM_002809,INT_002809,TSLA,Buy,7684,395.38,NASDAQ,confirmed,14.43,1700000002809000000
CFM_002810,INT_002810,GS,Sell,2108,274.83,NASDAQ,confirmed,11.64,1700000002810000000
CFM_002811,INT_002811,BAC,Sell,5012,204.24,NASDAQ,confirmed,9.89,1700000002811000000
CFM_002812,INT_002812,NVDA,Buy,467,119.9,NYSE,confirmed,12.82,1700000002812000000
CFM_002813,INT_002813,JPM,Sell,6821,196.86,NASDAQ,confirmed,5.71,1700000002813000000
CFM_002814,INT_002814,NVDA,Buy,3533,111.4,NYSE,confirmed,4.93,1700000002814000000
CFM_002815,INT_002815,V,Buy,3587,207.1,NASDAQ,confirmed,7.96,1700000002815000000
CFM_002816,INT_002816,META,Buy,8592,319.4,NASDAQ,confirmed,12.33,1700000002816000000
CFM_002817,INT_002817,PG,Sell,4978,322.16,NYSE,confirmed,10.14,1700000002817000000
CFM_002818,INT_002818,JPM,Buy,1862,140.83,NASDAQ,confirmed,9.76,1700000002818000000
CFM_002819,INT_002819,MSFT,Buy,5997,352.4,NASDAQ,confirmed,14.58,1700000002819000000
CFM_002820,INT_002820,AMZN,Sell,1470,101.84,NYSE,confirmed,5.66,1700000002820000000
CFM_002821,INT_002821,XOM,Buy,6243,426.98,NYSE,confirmed,1.5,1700000002821000000
CFM_002822,INT_002822,JPM,Sell,2638,296.97,NYSE,confirmed,5.69,1700000002822000000
CFM_002823,INT_002823,WMT,Sell,5545,67.57,NYSE,confirmed,5.96,1700000002823000000
CFM_002824,INT_002824,KO,Sell,5978,60.21,NASDAQ,confirmed,12.39,1700000002824000000
CFM_002825,INT_002825,KO,Buy,1988,442.29,NASDAQ,confirmed,1.43,1700000002825000000
CFM_002826,INT_002826,KO,Buy,1027,63.69,NASDAQ,confirmed,4.78,1700000002826000000
CFM_002827,INT_002827,AAPL,Buy,2289,256.74,NYSE,confirmed,2.51,1700000002827000000
CFM_002828,INT_002828,AAPL,Sell,5513,228.64,NASDAQ,confirmed,2.62,1700000002828000000
CFM_002829,INT_002829,JNJ,Buy,9080,53.83,NYSE,confirmed,6.05,1700000002829000000
CFM_002830,INT_002830,NVDA,Buy,6458,414.43,NASDAQ,confirmed,11.18,1700000002830000000
CFM_002831,INT_002831,AMZN,Buy,5079,160.92,NYSE,confirmed,7.15,1700000002831000000
CFM_002832,INT_002832,JPM,Sell,1294,174.34,NASDAQ,confirmed,12.83,1700000002832000000
CFM_002833,INT_002833,META,Sell,4791,110.31,NYSE,confirmed,0.95,1700000002833000000
CFM_002834,INT_002834,UNH,Sell,6259,449.87,NASDAQ,confirmed,14.14,1700000002834000000
CFM_002835,INT_002835,XOM,Buy,8304,442.44,NYSE,confirmed,6.49,1700000002835000000
CFM_002836,INT_002836,BAC,Buy,8860,376.82,NASDAQ,confirmed,13.67,1700000002836000000
CFM_002837,INT_002837,GOOG,Sell,8731,177.97,NASDAQ,confirmed,4.26,1700000002837000000
CFM_002838,INT_002838,CVX,Sell,8014,444.7,NYSE,confirmed,12.05,1700000002838000000
CFM_002839,INT_002839,HD,Sell,2663,343.26,NASDAQ,confirmed,12.34,1700000002839000000
CFM_002840,INT_002840,WMT,Buy,3076,466.6,NASDAQ,confirmed,5.43,1700000002840000000
CFM_002841,INT_002841,BAC,Buy,4590,118.12,NYSE,confirmed,0.64,1700000002841000000
CFM_002842,INT_002842,BAC,Sell,1950,99.28,NASDAQ,confirmed,6.96,1700000002842000000
CFM_002843,INT_002843,V,Sell,6100,143.93,NYSE,confirmed,10.96,1700000002843000000
CFM_002844,INT_002844,WMT,Sell,6306,470.08,NASDAQ,confirmed,9.12,1700000002844000000
CFM_002845,INT_002845,NVDA,Buy,9291,202.28,NYSE,confirmed,13.93,1700000002845000000
CFM_002846,INT_002846,AAPL,Buy,2104,344.46,NASDAQ,confirmed,14.16,1700000002846000000
CFM_002847,INT_002847,KO,Sell,3013,439.86,NASDAQ,confirmed,6.3,1700000002847000000
CFM_002848,INT_002848,NVDA,Sell,7997,350.69,NYSE,confirmed,2.03,1700000002848000000
CFM_002849,INT_002849,MA,Buy,5112,212.97,NASDAQ,confirmed,12.2,1700000002849000000
CFM_002850,INT_002850,AMZN,Buy,1566,382.14,NYSE,confirmed,1.41,1700000002850000000
CFM_002851,INT_002851,MA,Buy,8046,156.93,NYSE,confirmed,5.79,1700000002851000000
CFM_002852,INT_002852,NVDA,Sell,2337,451.23,NYSE,confirmed,2.3,1700000002852000000
CFM_002853,INT_002853,MSFT,Sell,7034,310.61,NASDAQ,confirmed,3.69,1700000002853000000
CFM_002854,INT_002854,PG,Sell,1155,255.92,NYSE,confirmed,3.85,1700000002854000000
CFM_002855,INT_002855,KO,Buy,5720,453.22,NYSE,confirmed,13.74,1700000002855000000
CFM_002856,INT_002856,MA,Sell,8833,453.47,NYSE,confirmed,5.3,1700000002856000000
CFM_002857,INT_002857,META,Sell,3498,324.91,NASDAQ,confirmed,3.39,1700000002857000000
CFM_002858,INT_002858,NVDA,Buy,7062,87.1,NYSE,confirmed,0.5,1700000002858000000
CFM_002859,INT_002859,KO,Buy,9011,239.31,NASDAQ,confirmed,8.6,1700000002859000000
CFM_002860,INT_002860,TSLA,Sell,7897,198.73,NASDAQ,confirmed,3.72,1700000002860000000
CFM_002861,INT_002861,WMT,Buy,782,361.85,NASDAQ,confirmed,12.99,1700000002861000000
CFM_002862,INT_002862,MA,Buy,6298,218.98,NYSE,confirmed,10.42,1700000002862000000
CFM_002863,INT_002863,TSLA,Sell,6494,283.09,NASDAQ,confirmed,4.72,1700000002863000000
CFM_002864,INT_002864,JNJ,Sell,9379,156.46,NYSE,confirmed,11.6,1700000002864000000
CFM_002865,INT_002865,MSFT,Buy,5250,221.68,NASDAQ,confirmed,5.03,1700000002865000000
CFM_002866,INT_002866,AAPL,Buy,6347,386.83,NYSE,confirmed,1.94,1700000002866000000
CFM_002867,INT_002867,GOOG,Sell,170,372.09,NASDAQ,confirmed,4.12,1700000002867000000
CFM_002868,INT_002868,JPM,Sell,2015,297.44,NYSE,confirmed,2.6,1700000002868000000
CFM_002869,INT_002869,MSFT,Sell,5811,229.54,NYSE,confirmed,10.58,1700000002869000000
CFM_002870,INT_002870,GOOG,Sell,3949,409.78,NASDAQ,confirmed,1.64,1700000002870000000
CFM_002871,INT_002871,BAC,Sell,5274,478.95,NASDAQ,confirmed,13.89,1700000002871000000
CFM_002872,INT_002872,NVDA,Buy,75,258.89,NASDAQ,confirmed,11.85,1700000002872000000
CFM_002873,INT_002873,WMT,Sell,7692,464.13,NYSE,confirmed,9.9,1700000002873000000
CFM_002874,INT_002874,BAC,Sell,5684,440.52,NYSE,confirmed,1.91,1700000002874000000
CFM_002875,INT_002875,JPM,Buy,2877,448.54,NYSE,confirmed,12.96,1700000002875000000
CFM_002876,INT_002876,JPM,Sell,3235,67.89,NASDAQ,confirmed,11.15,1700000002876000000
CFM_002877,INT_002877,WMT,Sell,6626,443.64,NASDAQ,confirmed,14.99,1700000002877000000
CFM_002878,INT_002878,META,Sell,390,255.42,NASDAQ,confirmed,6.7,1700000002878000000
CFM_002879,INT_002879,GOOG,Sell,9440,338.33,NASDAQ,confirmed,0.78,1700000002879000000
CFM_002880,INT_002880,MA,Buy,6998,86.85,NYSE,confirmed,6.6,1700000002880000000
CFM_002881,INT_002881,KO,Sell,6112,205.76,NYSE,confirmed,2.47,1700000002881000000
CFM_002882,INT_002882,GS,Sell,4452,439.54,NASDAQ,confirmed,1.43,1700000002882000000
CFM_002883,INT_002883,GS,Buy,4269,137.97,NASDAQ,confirmed,8.05,1700000002883000000
CFM_002884,INT_002884,XOM,Buy,5225,312.38,NASDAQ,confirmed,1.23,1700000002884000000
CFM_002885,INT_002885,AAPL,Buy,9056,347.04,NYSE,confirmed,0.61,1700000002885000000
CFM_002886,INT_002886,XOM,Sell,1741,224.36,NYSE,confirmed,8.2,1700000002886000000
CFM_002887,INT_002887,CVX,Buy,9716,146.99,NYSE,confirmed,7.41,1700000002887000000
CFM_002888,INT_002888,HD,Buy,8299,316.59,NYSE,confirmed,8.61,1700000002888000000
CFM_002889,INT_002889,AMZN,Sell,9904,107.86,NASDAQ,confirmed,5.32,1700000002889000000
CFM_002890,INT_002890,AMZN,Buy,7634,381.66,NASDAQ,confirmed,6.6,1700000002890000000
CFM_002891,INT_002891,AAPL,Buy,8389,64.39,NASDAQ,confirmed,10.84,1700000002891000000
CFM_002892,INT_002892,V,Buy,2076,235.17,NASDAQ,confirmed,9.16,1700000002892000000
CFM_002893,INT_002893,MSFT,Sell,2118,358.76,NYSE,confirmed,2.94,1700000002893000000
CFM_002894,INT_002894,AMZN,Sell,7161,201.65,NYSE,confirmed,7.57,1700000002894000000
CFM_002895,INT_002895,PG,Buy,1282,142.8,NASDAQ,confirmed,13.56,1700000002895000000
CFM_002896,INT_002896,HD,Buy,1905,157.68,NYSE,confirmed,10.84,1700000002896000000
CFM_002897,INT_002897,PG,Sell,2997,402.54,NASDAQ,confirmed,5.47,1700000002897000000
CFM_002898,INT_002898,JPM,Sell,6941,346.66,NYSE,confirmed,1.85,1700000002898000000
CFM_002899,INT_002899,XOM,Buy,5260,246.78,NASDAQ,confirmed,9.58,1700000002899000000
CFM_002900,INT_002900,V,Buy,6291,146.52,NYSE,confirmed,7.11,1700000002900000000
CFM_002901,INT_002901,PG,Buy,5412,163.32,NYSE,confirmed,6.49,1700000002901000000
CFM_002902,INT_002902,CVX,Buy,3208,179.3,NYSE,confirmed,11.87,1700000002902000000
CFM_002903,INT_002903,AAPL,Buy,3314,177.46,NYSE,confirmed,10.85,1700000002903000000
CFM_002904,INT_002904,BAC,Sell,8284,248.44,NASDAQ,confirmed,4.87,1700000002904000000
CFM_002905,INT_002905,BAC,Sell,5175,187.06,NASDAQ,confirmed,8.31,1700000002905000000
CFM_002906,INT_002906,AMZN,Sell,3576,326.66,NYSE,confirmed,2.03,1700000002906000000
CFM_002907,INT_002907,TSLA,Sell,5350,279.55,NASDAQ,confirmed,14.4,1700000002907000000
CFM_002908,INT_002908,GS,Buy,5766,76.14,NYSE,confirmed,5.44,1700000002908000000
CFM_002909,INT_002909,NVDA,Sell,6223,218.04,NASDAQ,confirmed,5.19,1700000002909000000
